sigma_u,sigma_v,sigma_r,R_0,X_vv,X_vr,X_rr,X_vvvv,Y_v,Y_r,Y_vvv,Y_vvr,Y_vrr,Y_rrr,N_v,N_r,N_vvv,N_vvr,N_vrr,N_rrr
0.07644027357920725,0.04891944103388301,0.07237978128707835,0.03214807561288593,-0.08916954218352262,0.04907983540032927,-0.049880110148525156,0.30557317346300467,-0.4992840608755516,0.19991696720918897,-5.662195028997758,-0.6475743443199931,-0.7026502409696401,0.017282638552582802,-0.1081169209891622,-0.0722135322126809,-0.2779372136301145,-0.39909839905699407,-0.2804961151556399,-0.03600043849587371
0.07682762945175114,0.05068046222564548,0.07306037976622815,0.03149484846746086,-0.08953805223450455,0.04902164426779225,-0.04988222467784836,0.2553973354295321,-0.4826674075119495,0.1969769138753281,-5.934706437884517,-0.2243813654431821,-0.49160256004984815,0.035343541500672315,-0.19464313008321332,-0.08138375342716768,-0.06782828721157869,-0.8458516701708917,-0.21907162865573865,-0.022960046824936693
0.07595874998186904,0.04978555007346506,0.07040805752212145,0.027203679250586855,-0.08607149938174416,0.04991466667035953,-0.04967980062520981,0.3626223385941486,-0.497042033354385,0.1980297739606718,-4.540317350553471,0.026069284815413596,-0.5552111417355313,0.023106192711516232,-0.08414221684850931,-0.05978179274407359,-0.3097564957788098,-0.4663303551611321,-0.2626292595455972,-0.03546667088328026
0.07484468623290921,0.04907891226619673,0.07253550078847744,0.029437773923460895,-0.056137236347997006,0.04994824771764392,-0.04985529258432623,0.2244639607616342,-0.4789133936182731,0.19544645149888298,-5.455956507055754,-0.32382029853948247,-0.5264834774273236,0.03239243603936051,-0.10155755842389669,-0.06072514384569679,0.2512513809502037,-0.6601088808804986,-0.17886069097763507,-0.02308737390711861
0.07540089768633314,0.04853504985514196,0.07213144881959872,0.02891206928687243,-0.072783574400445,0.04986077309493282,-0.04984692789592983,0.44344797124690305,-0.49312291162376864,0.1993429835314056,-5.96903758752124,-1.0329208962583682,-0.6099114436817419,0.028940537493651358,-0.039758212617456296,-0.051909268019227094,-0.006131916480290711,-0.30600869545333864,-0.1692503728732178,-0.02755948640960787
0.07632170828875523,0.04882499346670405,0.07288040664771693,0.029413397576629894,-0.07822445732496867,0.04988171047432201,-0.049886368187829044,0.32405998089517507,-0.48700199776373715,0.19917881461862766,-5.957314814317487,-0.6483427631587713,-0.6014056950946927,0.025236272521146325,-0.04644213206084974,-0.0544949607924135,-0.24832055350788856,-0.33718241395690884,-0.2082160108539836,-0.03157903198001244
0.07672054530580724,0.04973840050208336,0.0722364520002059,0.02987386853480134,-0.05826979281433031,0.0499650819282524,-0.04968401712169241,0.4779870656032225,-0.49630868842000203,0.19740260735562412,-0.9615642346261417,0.6437024179016642,-0.5139841928673075,0.025879079560524793,-0.10329310739696644,-0.05302941448601048,0.26386441304790287,-0.8054699810363353,-0.21154271637415734,-0.02755935190700897
0.0781020733086272,0.04915590429059353,0.07224016546490636,0.030297849976417802,-0.04783033932098707,0.0495951279429447,-0.04984889831968642,0.5092622776571649,-0.4946912328137141,0.19805945201974953,-5.4989155254174555,-1.0755836444531532,-0.7710685764656373,0.010878172490579263,-0.011146301252868807,-0.0449746132338803,-0.0014032999462622042,-0.3700917213874352,-0.2316796239430859,-0.03550706553028959
0.07576280263894573,0.04886422494988043,0.07383496322697662,0.03003080730059495,-0.08875784271089107,0.04853947136087307,-0.04998835804015574,0.2755015357661582,-0.49892126996340713,0.19985800232416498,-5.658778398246738,-0.45932802769634185,-0.5293730138457877,0.03084244014559659,-0.08561740424797813,-0.05213460593012169,-0.12271502888775232,-0.5069929188230132,-0.1021488424734173,-0.019274792909879983
0.08020741250359263,0.05073521113510143,0.0739597425891808,0.027902017440668763,-0.05634827894336457,0.0486778248062177,-0.049854369562164894,0.6066951199274149,-0.47700817308436233,0.1998171916948032,-4.637076346482382,-0.7104908933501166,-0.6771910662734042,0.018249687258097502,-0.1326888907002548,-0.06631734482798032,-0.03766079615191037,-0.13958396316944222,-0.14003451169390865,-0.023996295395627733
0.07964238195666744,0.05022692823626634,0.07230154162575213,0.028010420544683855,-0.06302693968437838,0.04756251020499545,-0.049709538055786866,0.9187115156048546,-0.4930233938629487,0.1996744417232625,-4.752670515214865,-1.4979110675107485,-0.6935696320433709,0.025691381183982398,-0.109219205297395,-0.06096468111738635,0.04562862571021753,-0.12597598488450135,-0.11768951754949988,-0.02408626510403352
0.0763779962235809,0.05063548210488439,0.07545754829662259,0.029628159599447833,-0.07763185051065145,0.04949339721360432,-0.04983799512218081,0.6848440631855005,-0.4799215183286605,0.19779860704801358,-5.805745503204498,-0.9416552252580939,-0.7342211353767119,0.01637403640679677,-0.06440781234025714,-0.055300887092736284,0.13790049655053416,-0.08285960865160957,-0.08340519408302766,-0.01959246071553398
0.07775978775017306,0.04852211749717552,0.07010723285605036,0.027868497326214776,-0.08861415165605406,0.04942788111857406,-0.04986417737198722,0.2244798307110086,-0.4981050729587986,0.19913745542292174,-4.595887840201451,-0.4359146063038164,-0.47598886788443395,0.038469210462221404,-0.037406219692855236,-0.04588921617173004,-0.22859123017289162,-0.7941030314898653,-0.22457168211478337,-0.029524107284344348
0.07573356696138592,0.0498776412014377,0.07396138414393973,0.03017314353675084,-0.080901315966876,0.04763304864266808,-0.04988490623888323,0.4994202774380455,-0.4898436600675662,0.19460160192768336,-3.314854755609881,0.7935004986032674,-0.6141026854087219,0.009726815551055368,-0.029995723848500522,-0.05000240961909343,0.022742736865094093,-0.2815026562463191,-0.1923669593040297,-0.030874405821890848
0.08061733205686072,0.049603807097159516,0.07128612322248651,0.03038838437321526,-0.06049125975963726,0.04893885466292945,-0.04997041942153816,0.3803022678861342,-0.48877255095158156,0.1989497555867363,-4.98090021533646,0.44869803849011136,-0.38028239113554596,0.038113805956084434,-0.012048990671596538,-0.03970212445772662,0.03236851938445695,-0.9879983380666372,-0.26654634333341937,-0.032922487093388506
0.07655623144721294,0.04994268471297825,0.07088248613696024,0.02826933959495585,-0.08802043479764513,0.04893762592778064,-0.049979722285972694,0.4423314548818376,-0.4846545736169201,0.19783093802515087,-2.0650710891750284,0.8049436311813944,-0.394647292616789,0.035088631817199956,-0.03886269016092675,-0.05564506399304997,0.11216374767892145,-0.0562804728107692,-0.25027268677629877,-0.038920701983313585
0.07639539806623365,0.04999837582973878,0.07160094869084896,0.02900650478594583,-0.08851323983169856,0.049377528905960644,-0.049951931283587804,0.45950787423038775,-0.4827627590089819,0.19579691702108706,-3.8839806502628034,0.8406257858932626,-0.4014715781806397,0.031285608648175284,-0.027174301042887955,-0.05277817472262129,-0.0018512899154924378,-0.1463076178848819,-0.2663833666963286,-0.04074718595672841
0.07696435799071386,0.05004579285603115,0.07294112574996164,0.03132261584354916,-0.07072609154418273,0.046911820819161565,-0.049893204721582304,0.8200572247902223,-0.48808250624913146,0.1993360723947055,-4.416862865314618,0.7691214775346857,-0.4783361282171015,0.02348548340773371,-0.008547938202048855,-0.049651042666286185,-0.4529756929742923,-0.42421647709342936,-0.2834567832192745,-0.03990752509501441
0.0771324209266216,0.04985896518038808,0.07285586660520615,0.03136163139839587,-0.06849551341442098,0.047371486853729494,-0.04991211420997024,0.8311538840801249,-0.4896334003224126,0.19947499309960995,-3.7960318068751175,0.7008258908172591,-0.4613642461980576,0.025418429585369468,-0.007650142423837186,-0.04810712351013872,-0.4590365012092539,-0.3358539452289476,-0.274989968091393,-0.0408251221085426
0.0779845251166304,0.0502427847865875,0.07234637294195233,0.035244216007783075,-0.08027805361392568,0.04841055034509549,-0.04950948814938356,0.9883848310148702,-0.4793742826414458,0.19968985516004792,-3.3873177272792083,0.69025143467803,-0.8017007446105051,-0.008271941446777467,-0.02069522733084772,-0.054640552198128564,0.02956269098968478,-0.33152160526906405,-0.28980499319631936,-0.04056457575269302
0.07533936265434142,0.04869062196091653,0.07202656156573645,0.024247439221642627,-0.07564466012414972,0.04894422371297212,-0.0499869871297845,0.2200495659309309,-0.4880031354981284,0.19937702273677324,-5.204369011764819,-1.3930295816898186,-0.5422289818635804,0.03926498047368518,-0.026681982217542727,-0.043610173353034846,-0.01776840491421583,-0.8414853923628542,-0.2862695387708855,-0.03514092991676687
0.07762438455484728,0.047766171474607606,0.07264606273596086,0.024422027817766284,-0.08177462073288595,0.04905147712455063,-0.04999372148777658,0.3041599018744744,-0.4993420705623427,0.19804949764077398,-4.44645717334551,-1.317385532354953,-0.5496161979863683,0.039007024425736114,-0.0073001532957176485,-0.039182085059930594,-0.03495783313405182,-0.7711671395813217,-0.24818228759649388,-0.032656488787136534
0.0764599431167306,0.049591333089919004,0.07347973786618306,0.02654052574763819,-0.07546432065497508,0.0468573398345313,-0.049994984894927486,0.6389485918793361,-0.49287578330437953,0.1989442869305704,-1.878061602379339,0.44802560407630176,-0.4032082728236963,0.034957017321163075,-0.0013008159077129433,-0.034461861212714065,-0.1797977415379,-0.9944228851089063,-0.24255671189961645,-0.030623069550408638
0.07688567257749412,0.0500784776953003,0.07282553517537046,0.02744387613236865,-0.08012890410853736,0.04958970353518487,-0.0499323927725993,0.2482363125703138,-0.4879543011913781,0.19619852474577096,-4.351271593807313,0.18437971660644337,-0.4093077609160012,0.03857429677673965,-0.1572047477880198,-0.07416983064677057,0.10730785868120374,-0.16395848840035432,-0.1204098346961898,-0.02112701245811481
0.07708922592473477,0.04998048615025598,0.0733825386824819,0.0268294393028592,-0.08832893835950494,0.04820879148929917,-0.04997838904579069,0.28427896007401887,-0.47995556468337874,0.1949811340488353,-5.131280092672978,-0.006982738158090918,-0.42463726463443807,0.03823721719667286,-0.11134097873200705,-0.06465762562152794,-0.2732611796192269,-0.661720201511862,-0.27412900266813406,-0.03332979741232235
0.0767697336935323,0.050050133230023025,0.07240849371446653,0.029710637553394183,-0.0697940394274749,0.04854406829811769,-0.04999732135163294,0.6709986867484181,-0.4914217089019176,0.1983175025216163,-2.3552899927958726,-0.05366440620268209,-0.5166996402409749,0.03321143304633167,-0.15888616605669797,-0.07101694249473328,0.237167992627616,-0.7534913306224774,-0.23239072288714896,-0.02649533997223727
0.07580134185538397,0.049491849111770264,0.07147627705629468,0.02988177765335112,-0.07102112733787957,0.04862632471028151,-0.04999381765732594,0.5644134825407802,-0.4784796246702926,0.19956244145214228,-2.8133070679214316,0.5968125983222166,-0.5409797060450083,0.01969897186691144,-0.12122915985199967,-0.06727484650516366,-0.10822675396895909,-0.3160416809828276,-0.1521668877338185,-0.024688941354514278
0.07601942504021432,0.05085268544691397,0.0722716378911469,0.03255623418271436,-0.0690333174750466,0.04603047471662097,-0.04999985358747102,0.3985672525151366,-0.4936262930213642,0.19983587216303147,-2.8848707817641857,-0.33794145392984554,-0.7273172308225416,0.013651257478341033,-0.0166871250115731,-0.04535347842202501,0.2558873860417328,-0.057353952377510065,-0.07589441772434594,-0.02055133811008853
0.07811591804639983,0.05031171788608078,0.07014978970160309,0.03201975281643602,-0.03322546936056946,0.049545694426997466,-0.04999971611316352,0.6195023747758832,-0.47080726213057206,0.1991167065295005,-5.881938773792621,-0.16988641667908144,-0.6720331833857736,0.012126953510884969,-0.022845431718286013,-0.04815821245562522,-0.04988788100395741,-0.38094418037711875,-0.15825412271541758,-0.02692317841890026
0.0763702918207512,0.04889345512862055,0.07278090975221717,0.029503574425058018,-0.08856772722760159,0.04974360773447811,-0.04999314245046534,0.3943807569465935,-0.49820067424668246,0.19731658759983853,-4.1953770096465,0.06854512333723362,-0.5434725496047745,0.024988515193516997,-0.05109632768570424,-0.0517145864610475,0.03728955967530356,-0.5255989208700097,-0.2581757455580554,-0.03502404261839952
0.07766358808497316,0.04788978895780019,0.07270316647277467,0.02791040370146884,-0.08350886924476768,0.049453176352302716,-0.04999851141105984,0.5635155933821321,-0.4968123478867888,0.19588643459389762,-5.022185750377729,-0.51800178890854,-0.519482856123094,0.034557753388996665,-0.02112874605586962,-0.04362767270738607,0.3320875199875495,-0.7282175756316343,-0.28491775268012676,-0.035689709014092366
0.07505990103949377,0.048789279263118705,0.0713556181681154,0.0302750019920991,-0.07477294515716468,0.04988722385227798,-0.04999838720749188,0.821682388134316,-0.49765393473468467,0.19832889889846203,-4.432465452624172,0.07616691878568194,-0.4523846789971333,0.03436078675572313,-0.0038681076980270623,-0.042039969285499516,0.3749764423879065,-0.8773687052240136,-0.2924366900338332,-0.03471868911580586
0.07577314802256045,0.048297571786464405,0.0719615498017313,0.026501545844301103,-0.07284672141040736,0.04964216986499047,-0.049992409836532255,0.6313551068742418,-0.4950011298235659,0.19406869121719098,-0.0931974392255519,0.8087739469691604,-0.5788552433693965,0.015051900236296684,-0.022247700991704783,-0.0429179876125825,-0.4670777696629368,-0.7710194880018474,-0.26327189956466907,-0.03458435122275212
0.0787742556072221,0.04949114214148011,0.07270071714663744,0.03323605763048623,-0.08508611685664914,0.047065780183428746,-0.04997358911725939,0.27934570833547057,-0.4930250719685852,0.1996635299928927,-5.663572125166551,0.9596319727191163,-0.3680360061233361,0.03503915847945474,-0.06324540733054526,-0.05384539662878096,0.334376462939593,-0.48432842435129686,-0.1503962954637589,-0.023142262908959106
0.07492602188962957,0.04857854048696786,0.07110182422940105,0.03099716358224276,-0.08060157983993686,0.04830717165540156,-0.0499494547275523,0.6129521240035838,-0.47615048075097843,0.19997993339372452,-2.6051364906769336,0.8444076898573725,-0.42371776069958855,0.03328347221696129,-0.08112280116907306,-0.06461686181487891,-0.4969494513376143,-0.32145892993111236,-0.17499867665417962,-0.02623455342835527
0.0783926816192653,0.050082239186459314,0.07287058085811159,0.025781198388496844,-0.08460250520070711,0.0496567701571487,-0.04975997458890958,0.2492435400645692,-0.4939733173350691,0.19972920121248874,-4.984467857459374,-1.8355633209033895,-0.6634666595206129,0.034406752299480786,-0.10459459521055585,-0.05577013562534958,0.388665143012191,-0.9342214652596563,-0.2762087696869549,-0.03141930252186705
0.07807717852843357,0.049790887330101646,0.07113323414129354,0.025084597238520866,-0.0851835415724645,0.04981068243483226,-0.04987317467852685,0.3548983323835837,-0.4992763443230405,0.1991645422390295,-3.162663373138537,-0.5564365712910533,-0.6616227702453799,0.020047080260093858,-0.11179504605355793,-0.05878367947625044,0.27586823142777694,-0.6762700185185386,-0.2623088737800313,-0.03343927994897153
0.07857556917525817,0.04989181721908149,0.07030677042140453,0.02852215091359187,-0.08544496799443485,0.04882457644600771,-0.04977222024961522,0.23229638930502752,-0.44919227645871146,0.19956456195024305,-2.7429167699605537,0.2469620066878928,-0.6545624949707478,0.01379497214249964,-0.05506496290634036,-0.045704413060241006,-0.1599455317427818,-0.99199376327642,-0.2386619548011867,-0.029559269925446115
0.07959898501387737,0.05073948893027376,0.07165817906679793,0.030573726853499156,-0.08826078762584003,0.04799466098000167,-0.04979802826003683,0.2745860454718348,-0.485157697642721,0.19918926862527123,-5.413755118705694,-0.13232040922411725,-0.475286246234802,0.034083022552403586,-0.018894920767403206,-0.04033924844199302,-0.30060372611647296,-0.9828401939578962,-0.27880592094937245,-0.03542589290283404
0.07442325333726109,0.04915814967855804,0.07410849790519772,0.026909004211895505,-0.04960380835866779,0.04990843301974335,-0.04997928943167359,0.5809291997394104,-0.4944998258336633,0.19604963872089762,-2.6446584206614445,0.5153804587957143,-0.37036213624504954,0.0383267197574233,-0.0447628207401527,-0.05092447217913967,0.19652265558497084,-0.07653941817739929,-0.09900721116730155,-0.021708787791818007
0.07630308266734714,0.04824128923777258,0.07275018501167935,0.029341168485798517,-0.07707730319356948,0.04968449535837359,-0.049990728193985805,0.7168181054517457,-0.4672573243579654,0.19672369335677617,-3.8551259233859674,0.34340939367235634,-0.418454873589329,0.03719151170398233,-0.11012677005540358,-0.059329839992824845,0.1465960254194696,-0.3785052974495495,-0.10030092571860919,-0.018024827478426556
0.07654841516231682,0.048647483684791576,0.0736815103332789,0.028652188664882196,-0.08289860937021595,0.04963846046611527,-0.04998991577820182,0.768037727246716,-0.499633178308652,0.1992626711708866,-5.263511111654205,-0.34577905214714955,-0.5853603242381296,0.02080951302498535,-0.08974898229940971,-0.06324365551133021,-0.3748520829878193,-0.05459462699812245,-0.11912356301139002,-0.023486154230396364
0.07662226863958405,0.04846955691545689,0.07370859814815649,0.02862746029490703,-0.08471624477059266,0.04964980750854717,-0.049989133963651615,0.6696745113902581,-0.4996983175114877,0.1992079409488439,-5.196242325399331,-0.44362086533709766,-0.5782085409485069,0.02608237015421075,-0.10371876339909089,-0.06431088239221025,-0.3884153068869691,-0.05356284926887278,-0.13050742898924025,-0.02496745931567588
0.07537454675629447,0.04935964038987751,0.07048143770615656,0.029114591957448387,-0.06144849253874586,0.04976544777317281,-0.04999276972288434,0.2511997297965126,-0.4970568058352133,0.19600575390256722,-3.8854123267018967,-0.0567089943763448,-0.6372574920718239,0.01551361708415036,-0.1973662433474837,-0.07660537189045043,0.1952732077583864,-0.5764766845479921,-0.1745405488397395,-0.02265693037223567
0.0781499135000073,0.04974941311346201,0.07123398771043714,0.030605431740753176,-0.07940577392937634,0.04987519074026629,-0.0499953331761572,0.45397093527812993,-0.4975594221347707,0.19919419750415304,-5.640495402842926,0.06302494244484613,-0.4719466486137942,0.03127539911358951,-0.18824622416823242,-0.08375801210959606,-0.08195612486763099,-0.17462475409767186,-0.18555345379732158,-0.026705526624722045
0.07500608945244107,0.049571336605915506,0.07385325617746688,0.026236285918135954,-0.08023541525097753,0.045851850988652215,-0.04990070377861894,0.4790973195606578,-0.48081561245904897,0.1954856935281786,-4.2914839903957755,-0.9938586356668748,-0.7147069006339699,0.018134315824944097,-0.026458307821903893,-0.035055695947471585,0.2520094328328588,-0.9872116366302337,-0.23182714956380465,-0.029643509151050233
0.07598464989663142,0.04900573540379444,0.07519974061190195,0.031422315616599805,-0.0852204804383708,0.04730446846045977,-0.04995447210769823,0.4578414212492637,-0.4908028168590346,0.19851562051036578,-4.722324066674796,0.16385411864886024,-0.4914622956509529,0.029118588761834957,-0.003657808309842747,-0.04213497521455829,0.08572030415170184,-0.9044825784207844,-0.29174166883664954,-0.034519018397007384
0.07607178481177297,0.0504959633004954,0.068150691330555,0.02872594734490186,-0.06433610015040067,0.04916217952289151,-0.04988990915336296,0.36046136273736684,-0.4870225121356108,0.19881873067163788,-4.093290823401918,0.405312806525044,-0.43203377949775223,0.033685346069767,-0.01168832035130099,-0.04247823377257072,0.013327742205038073,-0.6470151293841022,-0.28175405446706187,-0.03847702283234643
0.0766347717600357,0.05051386758376208,0.06943615102509211,0.03001664352607025,-0.07807936246517125,0.04934830825667219,-0.049835533063466234,0.4278218987938809,-0.48893525736365784,0.19854861116491315,-4.143158285865406,0.6942670493493308,-0.4466552658188543,0.029402653598740613,-0.018584923473393772,-0.050279038005868235,-0.05842362293512937,-0.2801727416555402,-0.2546123282682003,-0.03681657190810356
0.07749739027782437,0.04992705853227723,0.07435615298967184,0.0320135111839733,-0.0762607003827036,0.04653658967872497,-0.04994233544119848,0.37682269510716365,-0.48973037114407375,0.19887441089376365,-5.528560982930768,-1.3641553570780491,-0.8825424076493011,0.003322433225480634,-0.06508287387483375,-0.0562570202599179,0.1390371305494983,-0.584343362240095,-0.20638418635790606,-0.02872404660836928
0.07786439672861799,0.05019043160401953,0.07017995710208107,0.029689014469570306,-0.08670066633896681,0.0495816680959693,-0.04958015341465611,0.7618415277723247,-0.49713856341578716,0.19438642895396865,-5.165157494849261,-1.0005645239166598,-0.8089037742832085,0.00850929786822574,-0.06397015854211893,-0.05471372333860613,-0.16452415360142403,-0.4821638731618171,-0.21355812960127832,-0.03144711353719782
0.0768507493023736,0.04942112646768475,0.07203974787501942,0.030207377912774214,-0.08039910627390182,0.04915962674426452,-0.04992922664836005,0.2185445230162392,-0.4667896920446833,0.1985670587417769,-3.9174510704986787,0.20616318321262295,-0.5286016317788933,0.027794530157464498,-0.01377636388115902,-0.03683060492844542,-0.46546438242550653,-0.7258407252025976,-0.1443476553008569,-0.024370413249022907
0.07712027503076667,0.05029940958135624,0.07037648149654555,0.028846328123144877,-0.08205825700302713,0.04897249065133799,-0.04990105247742103,0.3826059386665118,-0.4797502956025021,0.19373070953661178,-2.280786562074496,0.6426385172677369,-0.628092840243145,0.0121950592829779,-0.012903282569627222,-0.04458325101603618,-0.26709040132027195,-0.5735230531272486,-0.24648715857771222,-0.03477703598132794
0.08080436930363985,0.05018299017172126,0.07159246915557586,0.029292972039913334,-0.08802027202590325,0.049053282812834456,-0.049682155716555855,0.21329471951024484,-0.4833936859316042,0.19772967890468265,-5.886112223985156,-0.9427471662741183,-0.6540828456713785,0.024508170808546587,-0.03063821344805956,-0.04863126503101548,-0.10392755720558056,-0.6474952990747811,-0.26944497221258157,-0.03589753929227936
0.07412960946614648,0.048902992888771486,0.07314512036926751,0.029599052916164468,-0.0728659043960245,0.04881069973700117,-0.04997230590549008,0.880103629260435,-0.4937140860987824,0.19886800596933593,0.4074360669646486,0.328815660738202,-0.6837510670658862,0.01162704143673346,-0.043852147431906685,-0.04787302164196016,0.13196697875930186,-0.9241739884229394,-0.2946024382023026,-0.03533221967695398
0.07447244217734242,0.048951004023498446,0.07317188157089638,0.030784450691600584,-0.06212981412256807,0.04665624812957009,-0.04995201525999767,0.32008122888266655,-0.4910252547501641,0.19473937224478036,-3.3575518391116925,-0.6149764698093789,-0.842272441820192,0.0017655718487480654,-0.07933505284675751,-0.05562333784763328,-0.4882232338518183,-0.7807765247222735,-0.24573105891654576,-0.031008304373490794
0.07685171640218079,0.04874907182621123,0.07397064905115945,0.028772636670162062,-0.07851639551549625,0.049525102006201666,-0.04997425187781734,0.508278924170527,-0.4961231713862083,0.1989528418392307,-5.7212387148228725,-0.2780080493981276,-0.45423929928618545,0.03572997494890601,-0.06455203985586302,-0.050037251303266944,0.32754010841454895,-0.436103864792312,-0.1732800242435929,-0.02669430051348333
0.0772248699948886,0.04917345010249888,0.0721008494130918,0.02908617062416382,-0.07949372724041365,0.04872006241446751,-0.049965105518945875,0.2724502746987504,-0.4903557042953774,0.1994692060927827,-5.676011736540425,-1.2794881620664267,-0.6172452992201614,0.03129506703026286,-0.04466884542561303,-0.05063894282639115,-0.0778725347443871,-0.4446577627691174,-0.17942082647514865,-0.028118409086347815
0.07604295468502888,0.047905518621680056,0.07252969298611375,0.028880471979338553,-0.05174921241473732,0.049782622902644014,-0.049868864892238365,0.2616159149644668,-0.48942818182771414,0.19634078506842137,-4.051377613304917,-0.6616503612121563,-0.7442829885974462,0.011622037674174218,-0.12052676359788643,-0.060992798374418386,-0.056822041976087034,-0.2807024505990988,-0.08437792534061686,-0.017688713216558086
0.07737776965061849,0.05099306596058603,0.0713176257161547,0.03040401897484952,-0.037736241241997516,0.0496192937166003,-0.049936426818962196,0.4693115494815392,-0.49240453069451146,0.19949820953948758,-5.563855070276348,0.12036612754037224,-0.4604504294404239,0.03270656368758565,-0.043053015736851885,-0.046779236479200285,0.09726659185975739,-0.3918321035049147,-0.14436905264945374,-0.02529628941189311
0.07564110318922779,0.04907596998514814,0.07219239431741821,0.03218746285053908,-0.07258169998619322,0.049060877876501194,-0.049809966173735724,0.38029318618277685,-0.4947247823732729,0.19701129743219872,-4.463567869448887,0.03399726969469352,-0.4492656115450402,0.0387834950627593,-0.0013427981196906802,-0.04488361068005266,-0.1844414774253484,-0.31394152576429135,-0.1299523892274153,-0.024386332528261334
0.0730557060799247,0.048965160184609176,0.06952082259882585,0.02864623149492085,-0.05567572552811027,0.049578989689112216,-0.04993785788017989,0.3750725278506767,-0.4885268372419553,0.1968091430784,-4.529391750263066,0.6980418322932795,-0.3639429565711889,0.035511397932191574,-0.06231665431324468,-0.05187674934982284,0.11322312863070172,-0.3287084884071979,-0.1324672050185693,-0.023106015292755362
0.07817084894135437,0.05124051769328632,0.07118862547456178,0.03181879739213822,-0.07365607836339602,0.047479075214140146,-0.049941781149073466,1.0850533798537745,-0.49355214136506953,0.1975311505636487,-4.708175131860832,0.5981706975170811,-0.45212797793602433,0.029919622025846693,-0.01883566883550941,-0.045725779390674674,0.33730741806910947,-0.33933377555917255,-0.1902560995655514,-0.02991278475003182
0.07565925765089242,0.050018558773940014,0.07210894703336476,0.030517781245447503,-0.0855152536737839,0.04833315789918742,-0.04991245906860676,0.5566614771344538,-0.4759035011234011,0.19517669342679347,-5.300014571781977,0.11732394947215408,-0.5391804398537295,0.026151333210688466,-0.003290361720374696,-0.0499208913716242,-0.48721217860708793,-0.4695475191973316,-0.2693550622962638,-0.03693095134403121
0.07695023940822032,0.04864941563770686,0.07465493717527154,0.028075924581095587,-0.06932692950367625,0.04864315884683401,-0.049769677684918925,0.2226150006819241,-0.49713911021353474,0.19988319071121805,-3.3759748818690434,-1.4723452186940347,-0.8659047180383574,0.008241443619942446,-0.005564406849166731,-0.035100042018371996,-0.34108818593301155,-0.9909314893649578,-0.2212109868407579,-0.028517389374945808
0.07665494923917253,0.05035596839010357,0.07126835833674279,0.029880649951788806,-0.0834352180925818,0.04898479654268556,-0.04994504466730134,0.77586634955745,-0.4877753303123531,0.19794989159862517,-5.148068148939172,-0.4458396259662627,-0.5860040834155142,0.024790763741748295,-0.10971183121950014,-0.06754404159909162,0.3432151412254153,-0.28863044388585457,-0.25573208144493165,-0.03498013335178819
0.07668671793835335,0.048528481009553565,0.07346128938894643,0.02692626711262279,-0.07739224881191366,0.0484967575640544,-0.04993468255987036,0.21529786563427888,-0.4933767032378124,0.19536775569709366,-2.675050561240554,-1.9545618005273453,-1.0661735625683506,-0.007101212579645161,-0.007458055587287876,-0.03283843664412382,-0.22794421378950974,-0.8960080364611519,-0.19366035130761727,-0.02792711846090161
0.07732082866795405,0.05044901937112936,0.07160262049779963,0.031010687246869218,-0.08532937704602808,0.04909381892753728,-0.049803385861178634,0.9304686610436126,-0.4989022692623918,0.1986938824571661,-4.552780835832414,0.41502120365634676,-0.3704867146062052,0.039632255081947454,-0.042734098502700074,-0.05248155414546126,0.2571819227975828,-0.6448950241751408,-0.2819706294160164,-0.035105214204751795
0.07591367858643037,0.04856116261350088,0.07349193596952668,0.02738814504581013,-0.0765238908300804,0.04877136263208849,-0.04997323683668626,0.21914190297402145,-0.4982525480843903,0.19865592982312116,-3.065161039049392,-0.7995208978847677,-0.6354571245665457,0.027028297957146757,-0.03995457837062427,-0.052924123525327924,-0.06694904635265758,-0.08542669203641073,-0.12485953591989438,-0.02564448947887299
0.07423143040325565,0.048565322628722395,0.07407032648150003,0.02758211638713717,-0.06728613742217529,0.04854198378637986,-0.04997760266653792,0.2991350493160987,-0.4994389770117955,0.1984185355347384,-2.1363389567594213,-0.5652390659477151,-0.656209016739044,0.02051100338794759,-0.021377366745234133,-0.04480583562236741,0.13214285205635246,-0.09963886759247664,-0.1305091735413967,-0.02636335711053405
0.07533399856918299,0.048523498643640896,0.07389573467812642,0.027070628306995456,-0.05899468011861819,0.049458813021206666,-0.04996834158693765,0.37847483871530146,-0.4996557733209744,0.19859401369754806,-3.679801228175831,-0.6563489123875794,-0.5777661177567502,0.02888634462765391,-0.03844037013206339,-0.04285180650608124,0.17089463412714434,-0.26774819643707726,-0.08387471915864611,-0.020684241815403723
0.07563059202285649,0.049506961066942745,0.0688236760817397,0.02889051620864411,-0.08407693299839408,0.04919094597277156,-0.0499518519655677,0.44140535980713563,-0.4980530089692494,0.1928515269257651,-5.931549966020508,-0.3546213151793065,-0.459252471994811,0.038510471177922334,-0.029305333937304667,-0.050594377347845915,-0.04450811594772891,-0.4465830992520732,-0.21041036654304196,-0.029954508878745765
0.0755365559292577,0.04849982444943906,0.07264022713276036,0.026956489849382734,-0.0865996563624988,0.049562844360595895,-0.04998248032366271,0.26132926835268544,-0.4990983219676236,0.19973723629669302,-3.190905102865284,-0.809060628519285,-0.6068517095373028,0.02962406233573625,-0.036072196629558045,-0.040651348142033174,0.26231394951552933,-0.7683459992592355,-0.20645710273589354,-0.02860086519558345
