time,npm,delta
107.94317727090836,17.95,0.6108652381980153
108.94357743097238,17.95,0.6108652381980153
109.9439775910364,17.95,0.6108652381980153
110.94437775110045,17.95,0.6108652381980153
111.94477791116446,17.95,0.6108652381980153
112.94517807122848,17.95,0.6108652381980153
113.94557823129252,17.95,0.6108652381980153
114.94597839135652,17.95,0.6108652381980153
115.94637855142057,17.95,0.6108652381980153
116.94677871148458,17.95,0.6108652381980153
117.94717887154862,17.95,0.6108652381980153
118.94757903161263,17.95,0.6108652381980153
119.94797919167668,17.95,0.6108652381980153
120.94837935174068,17.95,0.6108652381980153
121.94877951180472,17.95,0.6108652381980153
122.94917967186872,17.95,0.6108652381980153
123.94957983193277,17.95,0.6108652381980153
124.94997999199678,17.95,0.6108652381980153
125.95038015206082,17.95,0.6108652381980153
126.95078031212483,17.95,0.6108652381980153
127.95118047218888,17.95,0.6108652381980153
128.9515806322529,17.95,0.6108652381980153
129.95198079231693,17.95,0.6108652381980153
130.9523809523809,17.95,0.6108652381980153
131.95278111244497,17.95,0.6108652381980153
132.953181272509,17.95,0.6108652381980153
133.95358143257303,17.95,0.6108652381980153
134.95398159263704,17.95,0.6108652381980153
135.95438175270107,17.95,0.6108652381980153
136.9547819127651,17.95,0.6108652381980153
137.95518207282913,17.95,0.6108652381980153
138.95558223289314,17.95,0.6108652381980153
139.95598239295717,17.95,0.6108652381980153
140.9563825530212,17.95,0.6108652381980153
141.95678271308523,17.95,0.6108652381980153
142.95718287314926,17.95,0.6108652381980153
143.95758303321327,17.95,0.6108652381980153
144.9579831932773,17.95,0.6108652381980153
145.95838335334133,17.95,0.6108652381980153
146.95878351340536,17.95,0.6108652381980153
147.95918367346937,17.95,0.6108652381980153
148.9595838335334,17.95,0.6108652381980153
149.95998399359743,17.95,0.6108652381980153
150.9603841536615,17.95,0.6108652381980153
151.96078431372547,17.95,0.6108652381980153
152.9611844737895,17.95,0.6108652381980153
153.96158463385353,17.95,0.6108652381980153
154.96198479391757,17.95,0.6108652381980153
155.96238495398157,17.95,0.6108652381980153
156.9627851140456,17.95,0.6108652381980153
157.96318527410963,17.95,0.6108652381980153
158.96358543417367,17.95,0.6108652381980153
159.9639855942377,17.95,0.6108652381980153
160.9643857543017,17.95,0.6108652381980153
161.9647859143657,17.95,0.6108652381980153
162.96518607442977,17.95,0.6108652381980153
163.9655862344938,17.95,0.6108652381980153
164.9659863945578,17.95,0.6108652381980153
165.96638655462183,17.95,0.6108652381980153
166.96678671468587,17.95,0.6108652381980153
167.9671868747499,17.95,0.6108652381980153
168.9675870348139,17.95,0.6108652381980153
169.96798719487794,17.95,0.6108652381980153
170.96838735494197,17.95,0.6108652381980153
171.968787515006,17.95,0.6108652381980153
172.96918767507,17.95,0.6108652381980153
173.96958783513404,17.95,0.6108652381980153
174.96998799519807,17.95,0.6108652381980153
175.9703881552621,17.95,0.6108652381980153
176.97078831532613,17.95,0.6108652381980153
177.97118847539014,17.95,0.6108652381980153
178.97158863545417,17.95,0.6108652381980153
179.9719887955182,17.95,0.6108652381980153
180.97238895558223,17.95,0.6108652381980153
181.97278911564624,17.95,0.6108652381980153
182.97318927571027,17.95,0.6108652381980153
183.9735894357743,17.95,0.6108652381980153
184.97398959583836,17.95,0.6108652381980153
185.97438975590237,17.95,0.6108652381980153
186.9747899159664,17.95,0.6108652381980153
187.9751900760304,17.95,0.6108652381980153
188.97559023609443,17.95,0.6108652381980153
189.97599039615844,17.95,0.6108652381980153
190.97639055622247,17.95,0.6108652381980153
191.9767907162865,17.95,0.6108652381980153
192.97719087635053,17.95,0.6108652381980153
193.97759103641457,17.95,0.6108652381980153
194.97799119647857,17.95,0.6108652381980153
195.9783913565426,17.95,0.6108652381980153
196.97879151660663,17.95,0.6108652381980153
197.97919167667067,17.95,0.6108652381980153
198.97959183673467,17.95,0.6108652381980153
199.9799919967987,17.95,0.6108652381980153
200.98039215686276,17.95,0.6108652381980153
201.9807923169268,17.95,0.6108652381980153
202.9811924769908,17.95,0.6108652381980153
203.9815926370548,17.95,0.6108652381980153
204.98199279711883,17.95,0.6108652381980153
205.98239295718287,17.95,0.6108652381980153
206.9827931172469,17.95,0.6108652381980153
207.9831932773109,17.95,0.6108652381980153
208.9835934373749,17.95,0.6108652381980153
209.98399359743897,17.95,0.6108652381980153
210.984393757503,17.95,0.6108652381980153
211.984793917567,17.95,0.6108652381980153
212.98519407763104,17.95,0.6108652381980153
213.98559423769507,17.95,0.6108652381980153
214.9859943977591,17.95,0.6108652381980153
215.9863945578231,17.95,0.6108652381980153
216.98679471788716,17.95,0.6108652381980153
217.9871948779512,17.95,0.6108652381980153
218.9875950380152,17.95,0.6108652381980153
219.9879951980792,17.95,0.6108652381980153
220.98839535814324,17.95,0.6108652381980153
221.98879551820727,17.95,0.6108652381980153
222.9891956782713,17.95,0.6108652381980153
223.98959583833533,17.95,0.6108652381980153
224.9899959983993,17.95,0.6108652381980153
225.99039615846337,17.95,0.6108652381980153
226.9907963185274,17.95,0.6108652381980153
227.99119647859143,17.95,0.6108652381980153
228.99159663865544,17.95,0.6108652381980153
229.99199679871947,17.95,0.6108652381980153
230.9923969587835,17.95,0.6108652381980153
231.99279711884756,17.95,0.6108652381980153
232.99319727891157,17.95,0.6108652381980153
233.9935974389756,17.95,0.6108652381980153
234.9939975990396,17.95,0.6108652381980153
235.99439775910363,17.95,0.6108652381980153
236.99479791916764,17.95,0.6108652381980153
237.99519807923167,17.95,0.6108652381980153
238.9955982392957,17.95,0.6108652381980153
239.9959983993597,17.95,0.6108652381980153
240.99639855942377,17.95,0.6108652381980153
241.99679871948777,17.95,0.6108652381980153
242.9971988795518,17.95,0.6108652381980153
243.99759903961584,17.95,0.6108652381980153
244.99799919967987,17.95,0.6108652381980153
245.99839935974387,17.95,0.6108652381980153
246.9987995198079,17.95,0.6108652381980153
247.99919967987196,17.95,0.6108652381980153
248.999599839936,17.95,0.6108652381980153
250.0,17.95,0.6108652381980153
